text,topic
"U.N. Reports Suspicious Activity in Congo (AP) AP - U.N. air and ground patrols have photographed freshly made encampments and unidentified well-equipped troops in east Congo, U.N. officials said Thursday, bolstering suspicions  #151; still unconfirmed  #151; that Rwanda is making good on its threat to send troops into its larger, weaker neighbor.",Politics
"Cubs Defeat Marlins, 5-1, in NL Showdown MIAMI - Mark Prior allowed five hits in 7 2-3 innings to out-pitch Carl Pavano, and the Chicago Cubs moved one percentage point ahead of San Francisco atop the NL wild-card standings by beating the Florida Marlins 5-1 in the first game of a doubleheader Monday.    Corey Patterson's two-run double in the second inning put the Cubs ahead to stay...",Politics
"Republicans, Democrats court key Jewish votes (AFP) AFP - Traditionally staunch Democratic supporters, Jewish voters are thought to be  quot;in play quot; for November's US presidential election, with the potential to swing several key battleground states.",Politics
"Body of Egyptian Hostage Found in Iraq - Police (Reuters) Reuters - The body of an Egyptian who was\kidnapped in Iraq last month has been found in northern Iraq,\Iraqi police said on Sunday.",Politics
Israel's Shas Party to Vote Against Gaza Pullout  JERUSALEM (Reuters) - The spiritual leader of Israel's  influential Shas party ordered its 11 lawmakers on Saturday to  vote against Prime Minister Ariel Sharon's plan to withdraw  from the Gaza Strip.,Politics
Lawmakers call on White House to back renewal of ban on assault weapons (AFP) AFP - Lawmakers in the Senate warned that the likely demise next week of a 10-year-old federal ban on semi-automatic assault guns will lead to a flood of such weapons on the streets of cities across the United States.,Politics
Cayman Islanders flee to rooftops Cayman Islanders clambered onto rooftops and kitchen tables Sunday to escape surging the floodwaters of Hurricane Ivan. A monster storm packing 150 mph (240 kph) winds ,Politics
"60-dollar oil could hurt Asia's confidence: economists (AFP) AFP - As oil prices keep setting new record highs, there are growing concerns that Asia's energy-hungry economies can no longer continue absorbing the impact with crude creeping toward 60 dollars a barrel.",Politics
 #39;Foreign Office Trumped Up False Claims #39; - Dropped Ambassador Britains former ambassador to Uzbekistan has accused the Foreign Office of trumping up false allegations in an attempt to force him from his post.,Politics
"Civilians die as US forces attack  #39;al-Zarqawi #39;s bases #39; in Fallujah US aircraft, tanks and artillery have pounded the resistance stronghold of Fallujah, killing at least eight people and wounding 15, while rebels struck back in Baghdad by killing six police recruits.",Politics
"Video: Purported U.S. Hostage Beheaded BAGHDAD, Iraq - The militant group lead by al-Qaida ally Abu Musab al-Zarqawi posted a gruesome video on a Web site Monday showing the decapitation of a man identified as American civil engineer Eugene Armstrong and said a second hostage - either an American or a Briton - would be killed in 24 hours.    The grisly beheading was the latest killing in a particularly violent month in Iraq, with more than 300 people dead in insurgent attacks and U.S...",Politics
"Seven Held in Dutch Anti-Terror Raids, Police Hurt  THE HAGUE (Reuters) - Dutch police stormed a flat after a  14-hour stand-off in which four officers were wounded,  arresting two people, and detained five more elsewhere -- all  suspected of links with a network of radical Muslims.",Politics
"Japan, U.S., Allies Start Naval Security Exercise  ABOARD JAPAN COAST GUARD VESSEL IZU (Reuters) - Ships from  Japan, the United States, Australia and France steamed out to  sea under cloudy skies on Tuesday for Asia's first naval  exercise to clamp down on weapons of mass destruction, a drill  that communist North Korea has called hostile and provocative.",Politics
"Correct description of missing man's shoes would have helped search: police (Canadian Press) Canadian Press - TORONTO (CP) - A man with the mind of a toddler who died after wandering off two weeks ago likely wouldn't have survived even if investigators had realized sooner that they'd already found a key clue to his whereabouts, police said Tuesday.",Politics
"Analysis: Can Shaukat Aziz deliver? The reins of power have once again been handed over in Pakistan. And once again, it #39;s a man hand-picked by the country #39;s military ruler, Gen Pervez Musharraf.",Politics
"Russian Envoy Sees Korea Nuclear Talks in Late Jan  TOKYO (Reuters) - North Korea could return to six-party  talks on its nuclear programs in late January after President  Bush forms his new cabinet, Russian ambassador to Japan  Alexander Losyukov said Monday.",Politics
"Gunmen Kill 4, Seize Weapons in Russia's Caucasus  MOSCOW (Reuters) - Islamic militants killed four anti-drugs  unit members and seized more than 170 submachine guns and  pistols on Tuesday in an attack on the unit's offices in  Russia's volatile Caucasus region.",Politics
"Sharon Seeks Labour Help to Bail Him Out Prime Minister Ariel Sharon has approached the opposition Labour Party with a tentative offer to join his shaky coalition, in hopes of avoiding early elections and saving his Gaza withdrawal plan.",Politics
"Rocket Explodes Above US Base in Kabul, No Casualties A rocket exploded in the air above the US military compound in Kabul on Friday, the eve of Afghanistan #39;s presidential poll, but there were no casualties, a spokesman for the international peacekeeping force said.",Politics
"Insurgents Attack Iraq Election Offices (Reuters) Reuters - Insurgents have launched attacks\on election offices in northern Iraq, killing two people and\wounding nine six weeks before Iraqis are due to go to the\polls.",Politics
"Two Italian, two Iraqi hostages released in Iraq Two Italian aid workers have been released, three weeks after being kidnapped in Baghdad. Also free are two Iraqis abducted at the same time.",Politics
Weather gets 3D gaming makeover BBC weather is to use 3D gaming graphics technology to make its bulletins more realistic and accurate.,Politics
"Task for Indonesian leader: Fight terror, but not for US While Iraq remains the controversial center of debate about the war against terrorism, Indonesia is quietly emerging under its new leader as a potentially significant counter to Islamic extremism.",Politics
"S. Korea warms to China as alternative to the US Ask university students about the practical way to get a job these days, and the answer comes back quickly: Study Chinese.  quot;A few years ago, the most popular major was English language and literature.",Politics
"US Welcomes End of Najaf Standoff, Criticizes Syria #39;s Role in &lt;b&gt;...&lt;/b&gt; US Deputy Secretary of State Richard Armitage is welcoming Friday #39;s end of the three-week occupation of the Imam Ali Shrine in Najaf by Shi #39;ite militiamen as a great victory for Iraq #39;s interim government.",Politics
"Germany Shaken by U.S. Plans to Withdraw Troops  BERLIN (Reuters) - The German government said on Tuesday  U.S. plans to pull out 30,000 troops were a sign of Europe's  divisions being healed, but communities hit by the decision  warned they were headed for economic disaster.",Politics
Bush Downplays Thompson's Terror Worries (AP) AP - President Bush played down on Saturday a stark warning from his resigning health chief that the nation's food supply is largely unprotected from terror attack.,Politics
"Mitsubishi Injects Cash Into UFJ (AP) AP - Japanese banking giant Mitsubishi Tokyo Financial Group Inc. pumped the equivalent of  #36;6.4 billion into UFJ Holdings Inc., Japan's fourth biggest bank, Friday in a move designed to discourage a rival takeover.",Politics
"EU Commission to Bless Turkish Membership Bid (Reuters) Reuters - The European Commission was set to\recommend on Wednesday that Turkey start accession talks with\the European Union, finally unveiling its watershed decision\after 40 years of on-again, off-again talks.",Politics
