text,topic
"Early dinosaur was probably a stealthy hunter A newly discovered fossil may be the remains of one of the first stealth hunters, a swimming dinosaur that could use its long neck to sneak up on prey and strike without warning.",Science and Technology
Scientists Complete Chicken Genome There #39;s quite a bit of clucking going on at Michigan State University: they have just sequenced the genome of a chicken. That #39;s a first for birds and agricultural animals ,Science and Technology
Yahoo adds fuel to desktop search rush Yahoo has announced it will join the fray with a new desktop product based on technology from X1 Technologies. Yahoo said it plans to launch a beta version of a new Yahoo Desktop Search tool in the coming ,Science and Technology
"Yahoo buys Bloomba; plans Chennai operations Internet major Yahoo Inc will have a 25-member high-skilled software professional team in Chennai, after it acquired US-based Stata Labs.",Science and Technology
AOL Builds AIM Robots America Online is launching a program this week to promote and facilitate the creation of what it calls AIM Robots for its AIM instant messaging system.,Science and Technology
Pocket PC Users Report Trouble With Skype (PC World) PC World - Internet telephony application balks on IPaq and Axim Pocket PC devices.,Science and Technology
"Linux Standard Base Gathers Vendor Support Several major IT vendors have agreed to support the Linux Standard Base 2.0, which establishes a global standard for the open-source operating system.",Science and Technology
"Securing your digital life, part one: The basics",Science and Technology
"GM  #39;marathon #39; mice break distance records Mice which can run almost twice the distance of normal mice have been genetically engineered by US scientists.  quot;This is the first animal engineered for increased endurance, quot; says Ronald Evans of the Salk Institute ",Science and Technology
"China Launches Mapping and Surveying Satellite China Sunday launched a satellite that will carry out land surveys and mapping for several days before returning to earth, the Xinhua news agency said.",Science and Technology
Apple tangles with owner of itunes.co.uk UK-based Internet entrepreneur Benjamin Cohen says that he got an unexpected shock last month after he checked his voicemail and heard a lawyer representing Apple Computer Inc.,Science and Technology
"Study: Antarctic Wildlife Facing Food Shortages (Reuters) Reuters - Global warming and disappearing sea ice\in the Southern Ocean are causing food shortages that could\threaten Antarctic whales, seals and penguins, scientists said\Wednesday.",Science and Technology
CEO: Nortel Can Compete With China Rivals (AP) AP - The chief executive of Nortel Networks Corp. insisted Monday that the troubled telecom equipment giant will be able to compete with Chinese vendors doing similar work with lower-paid software engineers.,Science and Technology
"Beagle 2  #39;fiasco #39;: British govt blamed for being CHEAPSKATE THIS is what happens when you try to do something high-tech on the cheap. to land on Mars, failed because the country #39;s government wanted a mission to the Red Planet  #39;on the cheap #39;.",Science and Technology
Adobe Plans New Format for Digital Photos Adobe Systems Inc. plans to introduce a new format for digital photos on Monday in an attempt to create an industry public standard to make the archiving and editing process compatible across all types of cameras and photo software.,Science and Technology
Hackers Turn Webcams Into Spy Cams Sophos released a warning yesterday about a worm that has the capability to use webcams to spy on computer users in their home or workplace.,Science and Technology
"Microsoft fixes date for desktop search tool com October 22, 2004, 1:56 PM PT. This fourth priority #39;s main focus has been enterprise directories as organizations spawn projects around identity infrastructure.",Science and Technology
"News: Future Heat Waves: More Severe, More Frequent, and Longer Lasting Heat waves in Chicago, Paris, and elsewhere in North America and Europe will become more intense, more frequent, and longer lasting in the 21st century, according to a new modeling study by two scientists at the National Center for Atmospheric Research (NCAR). (NCAR press release)",Science and Technology
"Justice Dept. Cracks Down Internet Crime WASHINGTON Aug. 25, 2004 - Federal agents seized computers and software Wednesday as part of an investigation targeting an Internet network used to illegally share copyrighted music, movies, software and games, Attorney General John Ashcroft said.",Science and Technology
"IBM Settles Some Pension Suit Issues International Business Machines Corp. said Wednesday it had agreed to settle most of the issues in a suit over changes in its pension plans on terms that allow the company to continue to appeal a key question while capping its liability at \$1.7 billion. &lt;BR&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",Science and Technology
Facebook says it’s refocusing company on ‘serving young adults’,Science and Technology
"After KaZaa, BitTorrent gets it. KaZaa is still finding themselves in court, explaining what #39;s going on, and Hollywood is already finding a new target: BitTorrent.",Science and Technology
"Florida Judge: Recount Votes A state rule barring Florida counties with touch-screen voting from conducting manual recounts is at odds with state law, according to an administrative law judge ruling in a lawsuit against the state.",Science and Technology
"Mozilla Firefox 1.0 Preview Release After a year in development Mozilla Firefox has finally reached version 1.0, and this Preview Release has recently been made available.",Science and Technology
"'Monster Mash' Revived As Anti-Bush Song (AP) AP - Just in time for Halloween comes a new version of the 1960s hit ""Monster Mash""  #151; this time an Internet critique of the Bush administration's environmental policies.",Science and Technology
Open sourcers revolt against Microsoft antispam plan Two prominent open-source software groups have rejected a proposed technology standard backed by Microsoft Corp. that would close a loophole used to send unsolicited commercial ,Science and Technology
